label,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,kmeans
1.1,0.602015835,0.633733691,0.659655906,0.699845122,0.732157855,0.813573604,0.833566717,0.913359163,0.93215371,0.969979625,0.991069528,1.001290002,1.004686646,1.021472108,0.966524467,7
9.7,0.678425188,0.717289792,0.767375096,0.814741643,0.910134965,1.054637993,1.032233234,1.053551987,1.086501701,1.103544779,1.110091238,1.142980227,1.207121787,1.262895335,1.276766159,7
5,1.285528164,1.308049287,1.329243355,1.271097248,1.264808437,1.301529308,1.270165719,1.217560061,1.231432856,1.147277507,1.138501608,1.127333299,1.111580941,1.147116585,1.06585177,1
1.3,0.548491106,0.582365021,0.61985461,0.672339984,0.70626043,0.786353396,0.807665884,0.866397739,0.862051484,0.885232088,0.894208799,0.909452979,0.925768694,0.949269499,0.914519802,7
4.8,0.783949269,0.844853681,0.894689724,0.946859496,1.012973028,1.146288322,1.149811623,1.134798939,1.192998391,1.192944136,1.241348201,1.270448434,1.414478378,1.558736625,1.610889176,0
4.8,0.806531297,0.892174535,0.930543501,0.993933311,1.056426642,1.196860422,1.175180782,1.163137332,1.208754478,1.197548976,1.259868735,1.299525513,1.486528288,1.647454528,1.704452894,0
4.3,1.277895315,1.268341377,1.261893456,1.207949754,1.171279027,1.218652693,1.151302078,1.088487471,1.081788887,1.008576866,0.995791603,0.985097834,0.973687075,1.028121647,0.970895078,1
20.7,0.510262437,0.544141437,0.585219566,0.617814214,0.664093211,0.763873148,0.767404862,0.775810087,0.792825039,0.814455889,0.84686781,0.868943149,0.945189191,1.02592793,1.045449396,0
23.5,0.657236182,0.685767556,0.718505758,0.756648013,0.844761897,0.94017833,0.936129196,0.965195567,0.9864519,0.993299194,1.003641174,1.036190498,1.090914879,1.132949605,1.141766503,7
42.6,0.693572648,0.743754533,0.80800122,0.868227608,0.970680618,1.107366579,1.1035559,1.120126974,1.148613901,1.161024811,1.174428595,1.216104785,1.303788874,1.359849618,1.375437642,7
51.8,0.692122474,0.744496382,0.779700929,0.857933658,0.962790446,1.063959239,1.074972018,1.086145339,1.111384713,1.113130761,1.138880487,1.195174787,1.287313792,1.356617517,1.369422527,0
25.5,0.554043908,0.586002409,0.625777426,0.665713596,0.720091602,0.829644624,0.830550704,0.839018216,0.863375698,0.885340063,0.919382888,0.944037701,1.032148968,1.120480682,1.145044746,0
20.9,0.512493875,0.548719451,0.588538987,0.620893847,0.663878312,0.762992349,0.766139102,0.769921867,0.787340341,0.807622001,0.840153125,0.860045136,0.937268542,1.019977412,1.039045282,0
38,0.671351536,0.711877589,0.744401418,0.794349241,0.888846838,0.981467096,0.997084399,1.024859153,1.046723127,1.046437144,1.0648155,1.107367894,1.177032057,1.232298115,1.246067284,0
24.5,0.696428243,0.74091187,0.76681385,0.810347928,0.903977811,0.995101363,1.018186308,1.048382188,1.07023419,1.062759636,1.086692214,1.128972615,1.191150141,1.251343711,1.258608471,0
77.3,0.693305297,0.749828207,0.799018712,0.882559995,0.990541358,1.105365323,1.110134432,1.114164397,1.142404997,1.149386302,1.181001946,1.238305281,1.348281671,1.418029076,1.440154051,0
36.3,0.721656458,0.770416827,0.835135802,0.890313333,0.989132749,1.127755774,1.118540715,1.137163519,1.164755169,1.188570331,1.200147671,1.232486396,1.314657119,1.374294845,1.393708548,7
10.2,1.054637993,1.032233234,1.053551987,1.086501701,1.103544779,1.110091238,1.142980227,1.207121787,1.262895335,1.276766159,1.311550688,1.374343347,1.540359564,1.600562587,1.66261742,0
12.3,0.869105961,0.866147829,0.877154593,0.885153436,0.911413225,0.928901175,0.953086995,1.026545859,1.106123428,1.128069793,1.168960619,1.23116695,1.341158949,1.403544146,1.477925063,0
2.6,1.252755156,1.248056086,1.237956156,1.3035209,1.302709063,1.352470078,1.391684163,1.556488565,1.697772594,1.749191442,1.784860374,1.8595374,2.001993419,2.050152222,2.097054929,0
11.7,0.506951066,0.53159213,0.584229944,0.58886868,0.616505545,0.625490664,0.640580492,0.661447667,0.686989339,0.677243808,0.699729865,0.733911604,0.800271884,0.836393793,0.866015179,7
3.4,0.488421174,0.514535066,0.568306795,0.573823946,0.600718914,0.609160771,0.62141096,0.637088304,0.659899768,0.644850391,0.665574134,0.69793033,0.760071191,0.794011501,0.819912024,7
6.5,1.062162165,1.103024073,1.128479977,1.167521735,1.155665717,1.175735185,1.197375534,1.248742318,1.305162899,1.30588869,1.326137393,1.385214516,1.499818565,1.507521169,1.577537584,8
1.8,1.331895497,1.357192832,1.356551802,1.408179972,1.415405371,1.435914472,1.437412233,1.524297587,1.637638096,1.643425584,1.652534208,1.688271155,1.786737129,1.80812894,1.836661698,4
6.4,0.829644624,0.830550704,0.839018216,0.863375698,0.885340063,0.919382888,0.944037701,1.032148968,1.120480682,1.145044746,1.182287335,1.238419496,1.353341714,1.422378766,1.527271845,0
1.5,0.775816957,0.76970005,0.80105253,0.827538862,0.81627283,0.822464306,0.83041611,0.866297325,0.904194362,0.892692575,0.920236547,0.962002501,1.049296361,1.055222183,1.107556506,8
2.2,0.774199065,0.785163972,0.787729519,0.811417318,0.832365269,0.867160482,0.876646594,0.95558289,1.038673224,1.052160122,1.081061935,1.135935841,1.250734741,1.34345271,1.45738013,0
2.7,1.620290522,1.600337903,1.527545076,1.533254811,1.423295437,1.415259448,1.394181541,1.374532434,1.383882493,1.302290023,1.236766403,1.260393436,1.339097151,1.28320075,1.270058274,8
5.6,0.735637278,0.745448841,0.770843181,0.782229967,0.810685955,0.833138373,0.860345212,0.92342763,0.997711054,1.014531985,1.053839785,1.109315359,1.201508372,1.262628771,1.325521246,0
1.7,1.457493785,1.439067807,1.382713209,1.39935161,1.305547134,1.28771179,1.271757341,1.25101086,1.256904756,1.171800887,1.108482499,1.136971707,1.228450359,1.169141891,1.143008092,8
1.2,0.620142583,0.639194226,0.692668923,0.693939402,0.72118119,0.730822746,0.748300289,0.767728256,0.791062392,0.775472513,0.799886148,0.835513683,0.909178394,0.954196051,0.983887854,7
6.4,1.053319973,1.096710137,1.12675505,1.158999029,1.14559696,1.169191149,1.205486474,1.262617299,1.323788544,1.32513448,1.34063378,1.400239546,1.52569271,1.55011875,1.622400241,8
10.3,0.948555467,0.880848302,0.824695262,0.828146183,0.770897437,0.760418404,0.765081507,0.750817489,0.805885195,0.752330858,0.722160715,0.737107274,0.800000729,0.799516204,0.820042115,1
8.4,0.778018765,0.793074886,0.820250237,0.828064205,0.856835678,0.869721254,0.893852835,0.949827345,1.01707077,1.034313532,1.08404324,1.151409287,1.255360291,1.325289426,1.38632072,0
1.3,0.760786963,0.788449429,0.844583503,0.848810795,0.872014494,0.891158814,0.918358708,0.94508087,0.980505194,0.970360647,1.005516363,1.064024149,1.162703397,1.226766479,1.264414994,7
26.8,0.593547753,0.615051667,0.667774675,0.672883656,0.702592558,0.715196647,0.736391074,0.761374544,0.789622297,0.781201701,0.808878137,0.851399732,0.929851596,0.978669005,1.013745793,7
34.2,0.398799994,0.427506747,0.476858997,0.482059807,0.517685743,0.52920557,0.542619602,0.555587024,0.586605661,0.577799413,0.59715361,0.627204735,0.687122909,0.718248623,0.744592837,7
32.2,0.750291087,0.756592272,0.76993419,0.785574698,0.808559591,0.83797244,0.861812356,0.93580135,1.014150884,1.032242517,1.068073661,1.118209026,1.214307109,1.273516435,1.348062637,0
50.9,0.937489387,0.927955376,0.958789999,0.977718566,0.986301303,0.989919899,1.017015207,1.064893244,1.103270054,1.106199863,1.14263947,1.19960988,1.327242674,1.371076214,1.430242419,0
29.4,0.961112785,0.947685895,0.978974506,0.99665705,1.012094783,1.007750709,1.040707296,1.07556427,1.10779268,1.102027649,1.15263586,1.214592619,1.33265466,1.364192993,1.422423974,0
30.4,0.661657792,0.668582803,0.676414169,0.688469036,0.707227752,0.733613228,0.750218767,0.804765328,0.876900502,0.887903859,0.917080582,0.967789385,1.04678577,1.102171836,1.170857329,0
46.9,1.063959239,1.074972018,1.086145339,1.111384713,1.113130761,1.138880487,1.195174787,1.287313792,1.356617517,1.369422527,1.386681521,1.461367952,1.620638005,1.66326164,1.735209347,0
58.6,0.94017833,0.936129196,0.965195567,0.9864519,0.993299194,1.003641174,1.036190498,1.090914879,1.132949605,1.141766503,1.172638433,1.232239202,1.370144279,1.416473862,1.478227162,0
46.4,0.981467096,0.997084399,1.024859153,1.046723127,1.046437144,1.0648155,1.107367894,1.177032057,1.232298115,1.246067284,1.265935823,1.329905504,1.470119305,1.508041584,1.578281705,0
0.1,1.100037393,1.123627519,1.18603264,1.212409059,1.238528329,1.248970391,1.299291939,1.340259163,1.382998534,1.377177919,1.404953978,1.445379749,1.537017858,1.548805003,1.551463365,0
0,1.86832395,1.890450577,1.847595738,1.905448898,1.84442521,1.84087227,1.805139725,1.781302879,1.826911466,1.758325322,1.694113702,1.710094932,1.798532758,1.769821946,1.746940966,1
4.1,0.995791603,0.985097834,0.973687075,1.028121647,0.970895078,0.941789604,0.9505066,1.035505227,1.057149821,1.07845893,1.133285466,1.148932003,1.167180161,1.192293557,1.207068601,1
1.9,1.183601097,1.20113007,1.279140837,1.331094017,1.347613135,1.38624534,1.456670047,1.601896089,1.667037673,1.735228742,1.786435556,1.822480025,1.86024338,1.843008215,1.903995482,0
17.9,1.062346734,1.107157634,1.121026171,1.159578652,1.15634102,1.198414687,1.280918772,1.405471059,1.450156171,1.50564898,1.597618249,1.663704078,1.688881059,1.641033761,1.67934495,1
1.1,0.919763169,0.946493642,1.027924069,1.113348013,1.136283109,1.173102374,1.230599113,1.340492454,1.403185139,1.486145393,1.514265143,1.554167135,1.595094054,1.626803674,1.746646278,0
1.8,1.037206244,0.999171174,0.990288431,0.985734692,0.930476983,0.901057577,0.913771758,0.950195477,0.890020323,0.875067756,0.86691269,0.840076696,0.796185934,0.729506294,0.699334683,8
3.7,1.182433244,1.156129215,1.142863972,1.201880898,1.136477341,1.095572729,1.104620021,1.204190323,1.223069419,1.227175011,1.254080827,1.245410303,1.244684375,1.24000239,1.249679521,1
4.5,0.465794832,0.47067399,0.470753995,0.48721286,0.473093015,0.485748204,0.506552553,0.551112753,0.571367585,0.589220893,0.59723875,0.603038553,0.611177416,0.577311706,0.572000411,7
8.4,1.174428595,1.216104785,1.303788874,1.359849618,1.375437642,1.396906884,1.461244107,1.621022285,1.684006838,1.754378026,1.809169399,1.842865593,1.877076244,1.86126843,1.934098523,0
1.4,0.892164895,0.91356504,1.000080528,1.089002659,1.111922004,1.148700184,1.205042488,1.317887748,1.392278224,1.49229592,1.521676546,1.559283523,1.593516132,1.642720801,1.760857715,0
75.6,1.113596063,1.162749654,1.177411632,1.214918319,1.22448886,1.274175605,1.355118898,1.467588779,1.501503242,1.543775563,1.622644309,1.671532018,1.692977585,1.641069171,1.67853555,1
22.1,1.113048214,1.160925158,1.185901266,1.226631392,1.217231045,1.249694718,1.337913628,1.47963907,1.52558023,1.567147316,1.644504268,1.695169935,1.709638617,1.651030932,1.672045057,1
45.2,0.989919899,1.017015207,1.064893244,1.103270054,1.106199863,1.14263947,1.19960988,1.327242674,1.371076214,1.430242419,1.506309763,1.551575978,1.598456244,1.570579964,1.660000425,0
34.4,1.007750709,1.040707296,1.07556427,1.10779268,1.102027649,1.15263586,1.214592619,1.33265466,1.364192993,1.422423974,1.50871424,1.575069931,1.624626397,1.599743021,1.678371977,0
30.5,0.948613617,0.962011898,1.005516454,1.045021274,1.040246325,1.065773225,1.121713858,1.222077445,1.25406578,1.312929966,1.372703256,1.40775293,1.440898794,1.405475749,1.472232925,8
29.2,1.210633006,1.258468656,1.272774079,1.300406087,1.310395679,1.355562204,1.428010789,1.531411905,1.55760054,1.585318056,1.647589687,1.680047301,1.696711578,1.633403708,1.667266774,1
40,1.000531445,1.03908398,1.059964976,1.092475627,1.085887551,1.141319004,1.205554988,1.312970114,1.344811075,1.415290365,1.508202744,1.592296369,1.639137008,1.613342216,1.682893857,1
41,1.003641174,1.036190498,1.090914879,1.132949605,1.141766503,1.172638433,1.232239202,1.370144279,1.416473862,1.478227162,1.547225189,1.580944439,1.618775726,1.593624619,1.687684243,0
41,1.381516996,1.404215228,1.400775094,1.418824643,1.368021738,1.374118558,1.395842924,1.438718461,1.440860271,1.42653117,1.457419685,1.427229149,1.419376383,1.338798489,1.360751937,7
21,0.584683393,0.606109071,0.643068624,0.691879615,0.700738694,0.717467966,0.753188454,0.819262874,0.865029714,0.913425196,0.927686185,0.948366024,0.967620996,0.955874557,0.982560881,7
21.6,1.86279306,1.855887862,1.884661301,1.945829492,1.902579871,1.849010438,1.862292922,1.937583992,1.895724886,1.868360047,1.83207694,1.754043569,1.682743941,1.597769883,1.572148725,8
27.9,1.163461524,1.207635316,1.223442567,1.255388006,1.266927483,1.316669399,1.398797851,1.510832746,1.533993417,1.563704055,1.628964412,1.666439968,1.68575992,1.627922869,1.667838682,1
0,1.415579727,1.35839866,1.316356658,1.303635796,1.2186491,1.160185721,1.16916231,1.222893753,1.142207575,1.118267005,1.120615715,1.095740576,1.054892538,0.980149539,0.929642493,8
0,0.733863266,0.743555283,0.794720382,0.86503298,0.864832803,0.886049027,0.929901491,1.010809694,1.072890781,1.149140772,1.181013569,1.222510304,1.238781856,1.25992947,1.310889862,4
1.2,1.206740353,1.269288894,1.41274144,1.455499449,1.520871031,1.580866787,1.611399953,1.642097874,1.618047686,1.71673638,1.907837456,2.086240118,2.242424707,2.388375813,2.420622496,8
2.8,0.956646539,1.00538516,1.091880216,1.152556734,1.229697019,1.25516887,1.290396365,1.311729317,1.338532988,1.413773034,1.528198239,1.581287789,1.642408291,1.72282893,1.704734161,0
1.3,0.742131829,0.754487446,0.827853116,0.839493257,0.873570482,0.920326399,0.944782293,0.974754534,1.009098827,1.033076576,1.103612718,1.078710373,1.054918558,1.046446263,1.042441796,1
1.1,1.962530617,1.984229616,2.066199763,2.032408178,2.005005609,1.969516651,1.887865706,1.816698266,1.730112765,1.697970408,1.767032815,1.772453024,1.849764437,1.971815345,2.015052168,1
1.6,1.784860374,1.8595374,2.001993419,2.050152222,2.097054929,2.080829642,2.051608432,2.007980478,1.957001336,1.951725884,2.000769403,1.97938279,2.007164277,2.082620421,2.080489866,4
1.5,1.311550688,1.374343347,1.540359564,1.600562587,1.66261742,1.724791906,1.751245115,1.798804929,1.773548393,1.830754445,1.931898623,2.030167252,2.133794329,2.243845063,2.244319952,0
45.7,1.316669399,1.398797851,1.510832746,1.533993417,1.563704055,1.628964412,1.666439968,1.68575992,1.627922869,1.667838682,1.743796625,1.829700812,1.892170518,1.945815418,1.950054123,0
41,1.374118558,1.395842924,1.438718461,1.440860271,1.42653117,1.457419685,1.427229149,1.419376383,1.338798489,1.360751937,1.391803816,1.435670235,1.440640295,1.451958778,1.419928336,0
24.7,0.929754694,0.974268461,1.057579845,1.078902204,1.130813728,1.183185705,1.226137775,1.253934678,1.222916091,1.267968352,1.371217124,1.473854242,1.593776853,1.753437808,1.803694129,8
24.9,1.15263586,1.214592619,1.33265466,1.364192993,1.422423974,1.50871424,1.575069931,1.624626397,1.599743021,1.678371977,1.809573433,1.92151305,2.014264064,2.112598384,2.139643835,0
24.8,1.139167627,1.21405097,1.341122515,1.38825815,1.4578916,1.561786916,1.643741125,1.673523289,1.630964237,1.676265985,1.768319073,1.870021952,1.939270682,1.999289059,2.003025906,8
25.4,1.247942808,1.33591425,1.461825815,1.47463287,1.511623679,1.588614165,1.645197179,1.677616835,1.631758965,1.689874906,1.784062357,1.880421464,1.951861585,2.021369317,2.02606613,0
29.3,1.198414687,1.280918772,1.405471059,1.450156171,1.50564898,1.597618249,1.663704078,1.688881059,1.641033761,1.67934495,1.761674858,1.861141283,1.930513426,1.990433273,1.993786733,8
28.9,1.407337184,1.456147934,1.546706188,1.562242817,1.574532155,1.624289006,1.646254674,1.667362481,1.599433221,1.643096283,1.695168294,1.768973355,1.816821779,1.868491435,1.867031417,0
26.7,1.246023525,1.329468149,1.442966485,1.466017581,1.513434614,1.593580968,1.648368375,1.672805657,1.629527113,1.681605627,1.775201707,1.873111797,1.939326683,1.996671331,2.001516201,0
20.2,1.065773225,1.121713858,1.222077445,1.25406578,1.312929966,1.372703256,1.40775293,1.440898794,1.405475749,1.472232925,1.615358431,1.747609025,1.889323288,2.065690084,2.139208927,8
23.6,1.448893221,1.49029057,1.565299936,1.576277255,1.577357454,1.618644023,1.630844977,1.647872696,1.576940683,1.619620842,1.665451426,1.736466766,1.771827522,1.82031402,1.814880941,0
30,1.249694718,1.337913628,1.47963907,1.52558023,1.567147316,1.644504268,1.695169935,1.709638617,1.651030932,1.672045057,1.74166823,1.836459515,1.902979997,1.959043531,1.957810419,8
21.1,1.092546253,1.154454811,1.256745357,1.297964108,1.368092952,1.471724479,1.572542188,1.622665611,1.594617182,1.663293067,1.781210811,1.885344636,1.961706144,2.038451618,2.064890429,8
42.9,1.288043049,1.374535857,1.491465622,1.511375704,1.544293211,1.613514706,1.656554713,1.679106269,1.625615431,1.673573982,1.759594155,1.851630748,1.917000735,1.972986203,1.976355168,0
3,1.919505761,1.93614213,1.933834329,1.922132159,1.952916462,2.02717212,2.017404811,2.027408627,2.094714939,2.069994148,2.045324191,2.080960324,1.902382978,1.836254449,1.859428094,4
3.2,0.870384391,0.840961272,0.797374017,0.73128972,0.712785894,0.745939181,0.740291388,0.772496261,0.850368841,0.869428114,0.920369021,0.903897936,0.934366451,0.919336953,0.919951047,8
17.3,1.597618249,1.663704078,1.688881059,1.641033761,1.67934495,1.761674858,1.861141283,1.930513426,1.990433273,1.993786733,2.027338834,2.082741764,2.017531874,2.038081255,2.041821125,8
1.5,1.09101696,1.082696067,1.111008634,1.067528593,1.110845512,1.144002855,1.202446405,1.232882495,1.258197838,1.233836033,1.230136138,1.257297947,1.189871227,1.185180086,1.195682121,0
2.6,1.934346678,1.96179837,1.984816578,1.965986054,2.041399791,2.171542487,2.238011565,2.321506113,2.414835678,2.407377581,2.429407448,2.464663105,2.317967585,2.251504417,2.238136234,6
1.6,1.090441708,1.101385614,1.12008461,1.145950494,1.159096603,1.236514629,1.209544056,1.20213723,1.227736756,1.236915321,1.30760621,1.407930967,1.379398682,1.339576658,1.35546008,1
27.5,0.920326399,0.944782293,0.974754534,1.009098827,1.033076576,1.103612718,1.078710373,1.054918558,1.046446263,1.042441796,1.095438766,1.208373535,1.159305957,1.115848053,1.132089221,1
22.1,1.244416981,1.182795889,1.098105202,1.013023452,0.983907816,1.030050299,1.047158067,1.082047231,1.177100279,1.203612273,1.268502332,1.260064636,1.283784158,1.267596996,1.27535982,8
26,1.705439531,1.730777811,1.779578437,1.75008941,1.799747863,1.885779374,1.96722294,2.048117742,2.138747131,2.131455677,2.150758677,2.238843637,2.092108432,2.077612537,2.104487191,0
20.4,1.66727614,1.69021758,1.704696344,1.636553281,1.664746132,1.712568397,1.781759552,1.827385634,1.876263543,1.875280087,1.903097406,1.943530232,1.875672686,1.889740174,1.888437719,0
